Ñù±¾id,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14
sample_1522,300,,405.0,700,9:00:00,60.0,,,11:00:00,101,12:00:00,102.0,0.2,13:00:00,102.0,14:00:00,103.0,0.2,300,14:00-14:30,50.0,10.0,5.0,14:30:00,70,15:00:00,75.0,23:00-0:00,350.0,3.5,3.5,0:00-2:00,2:00:00,60,4:00:00,45.0,6:30-8:00,8:00-10:30,,800.0,0.15,390
sample_1524,300,,405.0,700,4:00:00,21.0,,,5:00:00,100,6:00:00,102.0,0.2,7:00:00,103.0,8:00:00,105.0,0.2,300,10:00-10:30,50.0,9.0,5.0,15:00:00,70,15:30:00,70.0,16:00-16:30,360.0,3.5,3.5,16:30-18:30,18:30:00,65,23:00:00,45.0,23:00-0:30,1:30-3:00,,800.0,0.15,400
sample_1529,300,,405.0,700,22:00:00,38.0,,,23:30:00,101,0:30:00,103.0,0.2,1:30:00,102.0,2:30:00,104.0,0.2,300,7:00-7:30,50.0,9.0,5.0,8:00:00,70,8:30:00,75.0,14:10-14:40,350.0,3.5,3.5,14:30-16:30,16:30:00,65,19:30:00,45.0,19:30-21:30,22:00-0:00,,800.0,0.15,400
sample_153,300,,405.0,700,6:00:00,27.0,,,8:00:00,102,9:00:00,103.0,0.2,10:00:00,105.0,11:00:00,104.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,76.0,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,75,17:00:00,45.0,17:00-19:30,19:0-21:00,21:00-22:00,1200.0,0.15,400
sample_1539,300,,405.0,700,18:30:00,80.0,,,20:30:00,100,21:30:00,102.0,0.2,22:30:00,103.0,23:30:00,104.0,0.2,300,2:30-3:00,50.0,9.0,5.0,3:00:00,70,3:30:00,75.0,14£»00-14:30,350.0,3.5,3.5,14:00-15:00,15:00:00,60,21:00:00,45.0,21:30-23:00,0:00-1:30,,800.0,0.15,400
sample_1545,300,,405.0,700,8:00:00,38.0,8:15:00,80.0,10:10:00,100,11:10:00,101.0,0.2,12:10:00,102.0,13:10:00,102.0,0.2,300,12:10-13:40,50.0,10.0,5.0,14:10:00,70,14:40:00,75.0,21:30-22:00,350.0,3.5,3.5,22:00-0:00,0:00:00,65,8:00:00,45.0,8:00-9:30,10:30-12:00,,800.0,0.15,400
sample_1548,300,,405.0,700,12:30:00,39.0,12:50:00,80.0,14:20:00,100,15:20:00,102.0,0.2,16:20:00,103.0,17:20:00,102.0,0.2,300,20:00-20:30,50.0,9.0,5.0,21:00:00,76,21:30:00,75.0,6:00-6:30,350.0,3.5,3.5,6:30-7:50,7:50:00,65,10:00:00,45.0,12:00-13:00,14:00-15:30,,800.0,0.15,385
sample_157,300,,405.0,700,14:00:00,26.0,,,16:00:00,102,17:00:00,102.0,0.2,18:00:00,103.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73.0,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,75,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400
sample_1584,300,,405.0,700,2:00:00,20.0,,,3:00:00,100,4:00:00,105.0,0.2,5:00:00,107.0,6:00:00,107.0,0.2,300,6:00-6:30,50.0,9.0,5.0,7:00:00,70,7:30:00,76.0,7:30-8:30,350.0,3.5,3.5,8:30-9:30,9:30:00,70,11:30:00,45.0,11:30-12:50,13:10-14:30,,800.0,0.15,400
sample_160,300,,405.0,700,6:00:00,29.0,,,8:00:00,100,9:00:00,102.0,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,79,13:00:00,75.0,13:00-14:00,1200.0,0.15,3.5,14:00-15:00,15:00:00,77,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400
sample_1645,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103.0,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73.0,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400
sample_1656,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103.0,0.2,10:00:00,105.0,11:00:00,106.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73.0,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,79,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400
sample_1664,300,,405.0,700,22:00:00,29.0,,,0:00:00,101,1:00:00,103.0,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,5:00:00,73.0,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420
sample_1667,300,,405.0,700,22:00:00,29.0,,,0:00:00,102,1:00:00,103.0,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,79,5:00:00,73.0,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420
sample_1688,300,,405.0,700,22:00:00,29.0,,,0:00:00,101,1:00:00,103.0,0.2,2:00:00,105.0,3:00:00,107.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,78,5:00:00,74.0,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400
sample_1690,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103.0,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73.0,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,420
sample_1691,300,,405.0,700,22:00:00,29.0,,,0:00:00,102,1:00:00,103.0,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,78,5:00:00,73.0,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400
sample_1703,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103.0,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73.0,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400
sample_1710,300,,405.0,700,16:00:00,21.0,,,17:30:00,100,18:30:00,103.0,0.2,19:30:00,105.0,20:30:00,108.0,0.2,200,20:30-21:30,50.0,10.0,5.0,22:00:00,70,22:30:00,75.0,22:30-23:30,380.0,3.5,3.5,23:30-0:30,0:30:00,75,3:00:00,45.0,3:00-4:30,5:30-7:00,,800.0,0.15,400
sample_1716,300,,405.0,700,5:00:00,18.0,,,6:30:00,101,7:30:00,102.0,0.2,8:30:00,105.0,9:30:00,108.0,0.2,200,9:30-10:30,50.0,9.0,5.0,11:00:00,70,11:30:00,78.0,11:30-12:30,380.0,3.5,3.5,12£»30-13:30,13:30:00,76,15:30:00,45.0,15:30-17:00,17:30-19:00,,800.0,0.15,400
sample_1728,300,,405.0,700,14:00:00,30.0,,,16:00:00,102,17:00:00,103.0,0.2,18:00:00,105.0,19:00:00,107.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73.0,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:30,1200.0,0.15,400
sample_1730,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,102.0,0.2,10:00:00,103.0,11:00:00,103.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73.0,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,420
sample_1744,300,,405.0,700,22:00:00,29.0,,,0:00:00,102,1:00:00,103.0,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,78,5:00:00,73.0,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400
sample_1750,300,,405.0,700,22:00:00,29.0,,,0:00:00,100,1:00:00,102.0,0.2,2:00:00,104.0,3:00:00,106.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,5:00:00,73.0,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,78,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:30,1200.0,0.15,400
sample_1757,300,,405.0,700,14:00:00,29.0,,,16:00:00,100,17:00:00,103.0,0.2,18:00:00,104.0,19:00:00,106.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73.0,21:00-22:00,320.0,3.5,3.5,6:00-7:00,7:00:00,78,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420
sample_176,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103.0,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,72.0,21:00-22:00,1200.0,0.15,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400
sample_1783,300,,405.0,700,22:00:00,29.0,,,0:00:00,101,1:00:00,103.0,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,5:00:00,73.0,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400
sample_1800,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103.0,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73.0,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,420
sample_1802,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103.0,0.2,10:00:00,105.0,11:00:00,107.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,74.0,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400
sample_1806,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103.0,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,79,21:00:00,74.0,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,420
sample_1807,300,,405.0,700,22:00:00,30.0,,,0:00:00,101,1:00:00,104.0,0.2,2:00:00,106.0,3:00:00,107.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,79,5:00:00,72.0,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,79,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400
sample_1830,300,,405.0,700,14:00:00,30.0,,,16:00:00,101,17:00:00,104.0,0.2,18:00:00,106.0,19:00:00,107.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73.0,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,420
sample_1835,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103.0,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73.0,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400
sample_185,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103.0,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73.0,21:00-22:00,1200.0,0.15,3.5,22:00-23:00,23:00:00,79,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400
sample_1874,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103.0,0.2,10:00:00,105.0,11:00:00,107.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,79,13:00:00,73.0,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400
sample_1881,300,,405.0,700,22:00:00,29.0,,,0:00:00,102,1:00:00,103.0,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,78,5:00:00,73.0,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400
sample_1885,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103.0,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73.0,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,420
sample_1893,300,,405.0,700,22:00:00,30.0,,,0:00:00,101,1:00:00,103.0,0.2,2:00:00,105.0,3:00:00,106.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,5:00:00,73.0,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,79,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400
sample_1908,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103.0,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73.0,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400
sample_1915,300,,405.0,700,14:00:00,30.0,,,16:00:00,100,17:00:00,103.0,0.2,18:00:00,105.0,19:00:00,107.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73.0,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,420
sample_1922,300,,405.0,700,6:00:00,27.0,,,8:00:00,102,9:00:00,103.0,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73.0,13£»00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-21:00,,,1200.0,0.15,440
sample_1923,300,,405.0,700,14:00:00,29.0,,,16:00:00,103,17:00:00,103.0,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73.0,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-5:00,,,1200.0,0.15,460
sample_1925,300,,405.0,700,6:00:00,30.0,,,8:00:00,103,9:00:00,104.0,0.2,10:00:00,105.0,11:00:00,106.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73.0,13£»00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-21:00,,,1200.0,0.15,440
sample_1943,300,,405.0,700,6:00:00,30.0,,,8:00:00,103,9:00:00,104.0,0.2,10:00:00,105.0,11:00:00,106.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73.0,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-21:00,,,1200.0,0.15,440
sample_1951,300,,405.0,700,21:00:00,29.0,,,23:00:00,102,0:00:00,104.0,0.2,1:00:00,105.0,2:00:00,106.0,0.2,200,2:00-3:00,50.0,9.0,5.0,3:00:00,80,4:00:00,73.0,4:00-5:00,320.0,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45.0,8:00-12:00,,,1200.0,0.15,440
sample_1973,300,,405.0,700,6:00:00,30.0,,,8:00:00,102,9:00:00,104.0,0.2,10:00:00,105.0,11:00:00,106.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73.0,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,440
sample_1977,300,,405.0,700,14:00:00,30.0,,,16:00:00,102,17:00:00,103.0,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73.0,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,440
sample_203,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103.0,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73.0,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400
sample_23,300,,405.0,700,5:00:00,24.0,,,6:30:00,100,7:30:00,104.2,0.2,8:30:00,103.9,9:30:00,103.6,0.2,300,12:00-12:30,35.0,9.0,5.0,12:30:00,70,13:00:00,78.0,18:30-19:30,320.0,3.5,3.5,19:30-20:30,20:30:00,60,2:00:00,40.0,3:00-4:30,5:00-6:30,,800.0,0.15,400
sample_241,300,,405.0,700,6:00:00,30.0,,,8:00:00,102,9:00:00,103.0,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73.0,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-21:00,,,1200.0,0.15,440
sample_250,300,,405.0,700,6:00:00,30.0,,,8:00:00,102,9:00:00,103.0,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,45.0,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-21:00,,,1200.0,0.15,440
sample_263,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103.0,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73.0,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-5:00,,,1200.0,0.15,460
sample_295,300,125.0,,980,9:00:00,24.0,,,10:30:00,100,11:30:00,102.0,0.2,12:30:00,103.0,13:30:00,105.0,0.2,300,16:00-16:30,40.0,10.0,5.0,17:00:00,70,17:30:00,78.0,23:00-0:00,320.0,3.5,3.5,0:00-1:00,1:00:00,65,3:00:00,40.0,8:00-9:30,10:00-11:30,,800.0,0.15,400
sample_299,300,125.0,,980,22:30:00,24.0,,,0:00:00,100,1:00:00,102.0,0.2,2:00:00,102.0,3:00:00,102.0,0.2,300,3:30-4:00,40.0,9.0,5.0,4:30:00,70,5:00:00,78.0,15:00-16:00,310.0,3.5,3.5,16:00-17:00,17:00:00,60,19:00:00,40.0,20:30-22:00,22:30-0:00,,800.0,0.15,400
sample_304,300,125.0,,980,17:00:00,21.0,,,18:30:00,100,19:30:00,102.0,0.2,20:30:00,103.0,21:30:00,104.0,0.2,300,6:30-7:00,30.0,9.0,5.0,7:00:00,70,7:30:00,78.0,15:30-16:30,320.0,3.5,3.5,16:30-17:30,17:30:00,60,21:00:00,40.0,21:00-22:30,23:00-0:30,,800.0,0.15,400
sample_309,300,,405.0,700,0:00:00,21.0,,,1:30:00,100,2:30:00,101.0,0.2,3:30:00,103.0,4:30:00,105.0,0.2,300,6:30-7:00,40.0,9.0,5.0,7:00:00,70,7:30:00,78.0,14:00-15:00,300.0,3.5,3.5,15:00-16:30,16:30:00,65,19:00:00,40.0,20:00-21:30,22:30-0:00,,800.0,0.15,390
sample_316,300,,405.0,700,16:00:00,32.0,16:20:00,80.0,18:10:00,100,19:10:00,102.0,0.2,20:10:00,103.0,21:10:00,102.0,0.2,300,1:30-2:00,50.0,9.0,5.0,2:00:00,70,2:30:00,75.0,10:30-11:00,300.0,3.5,3.5,11:00-13:00,13:00:00,50,17:00:00,28.0,17:00-18:00,19:30-21:00,,800.0,0.15,385
sample_319,300,,405.0,700,21:00:00,37.0,21:50:00,80.0,22:50:00,100,23:50:00,102.0,0.2,0:50:00,102.0,1:50:00,104.0,0.2,300,4:30-5:00,50.0,9.0,5.0,5:00:00,70,5:30:00,75.0,14:00-14:30,300.0,3.5,3.5,14:30-16:00,16:00:00,65,20:30:00,28.0,20:30-22:00,22:30-23:50,,800.0,0.15,400
sample_323,300,,405.0,700,12:30:00,35.0,12:40:00,80.0,14:20:00,100,15:20:00,102.0,0.2,16:20:00,104.0,17:20:00,102.0,0.2,300,19:00-19:30,50.0,10.0,5.0,20:00:00,70,20:30:00,75.0,6:00-7:00,300.0,3.5,3.5,7:00-8:00,8:00:00,65,10:00:00,45.0,12:30-14:30,15:00-17:00,,800.0,0.15,400
sample_348,300,,405.0,700,13:00:00,39.0,13:15:00,81.0,15:00:00,100,16:00:00,103.0,0.2,17:00:00,104.0,18:00:00,103.0,0.2,300,18:30-19:00,50.0,9.0,5.0,19:00:00,70,20:00:00,75.0,4:30-5:00,370.0,3.5,3.5,5:00-6:00,6:00:00,49,10:00:00,35.0,10:00-11:30,13:30-15:00,,800.0,0.15,400
sample_35,300,,405.0,700,22:00:00,21.0,,,23:00:00,100,0:00:00,102.0,0.2,1:00:00,103.0,2:00:00,104.0,0.2,300,5:00-5:30,40.0,9.0,5.0,5:30:00,70,6:00:00,78.0,14:30-15:30,310.0,3.5,3.5,15:30-17:00,17:00:00,65,22:00:00,40.0,22:30-0:00,0:30-2:00,,800.0,0.15,440
sample_352,300,,405.0,700,2:00:00,38.0,2:10:00,81.0,4:00:00,100,5:00:00,103.0,0.2,6:00:00,104.0,7:00:00,105.0,0.2,300,11:30-12:00,50.0,9.0,5.0,12:30:00,70,13:00:00,75.0,19:30-20:00,370.0,3.5,3.5,20:00-22:00,22:00:00,65,2:30:00,45.0,2:30-4:00,5:00-6:30,,800.0,0.15,400
sample_362,300,,405.0,700,2:00:00,36.0,2:10:00,80.0,3:30:00,100,4:30:00,102.0,0.2,5:30:00,102.0,6:30:00,102.0,0.2,300,6:30-7:00,50.0,9.0,5.0,7:00:00,70,7:30:00,75.0,11:00-11:30,370.0,3.5,3.5,11:30-13:30,13:30:00,65,17:00:00,45.0,17:00-18:30,19:00-20:30,,800.0,0.15,420
sample_386,300,,405.0,700,7:30:00,41.0,7:40:00,80.0,9:00:00,100,10:00:00,103.0,0.2,11:00:00,102.0,12:00:00,102.0,0.2,300,14:30-15:00,50.0,9.0,5.0,15:30:00,70,16:00:00,75.0,23:30-0:00,370.0,3.5,3.5,0:00-1:30,1:30:00,40,4:30:00,20.0,4:30-6:00,6:00-7:30,,800.0,0.15,440
sample_394,300,,405.0,700,22:00:00,23.0,,,23:00:00,100,0:00:00,105.0,0.2,1:00:00,107.0,2:00:00,107.0,0.2,300,2:10-2:40,50.0,9.0,5.0,3:00:00,70,3:30:00,78.0,3:30-4:30,310.0,3.5,3.5,5:00-6:00,6:00:00,65,8:00:00,46.0,8:10-9:10,9:30-10:40,,800.0,0.15,400
sample_437,300,,405.0,700,16:00:00,22.0,,,17:00:00,100,18:00:00,102.0,0.2,19:00:00,104.0,20:00:00,103.0,0.2,100,20:00-20:30,50.0,9.0,5.0,21:00:00,80,21:30:00,78.0,21:30-22:30,280.0,3.5,3.5,22:30-23:30,23:30:00,65,1:30:00,45.0,1:30-3:00,3:30-5:00,,800.0,0.15,400
sample_459,300,,405.0,700,13:00:00,29.0,,,14:00:00,102,15:00:00,103.0,0.2,16:00:00,103.0,17:00:00,104.0,0.2,200,17:30-18:00,50.0,9.0,5.0,18:30:00,70,19:00:00,78.0,19:00-20:00,300.0,3.5,3.5,20:00-21:30,21:30:00,60,23:00:00,36.0,4:00-5:30,6:30-8:00,,800.0,0.15,400
sample_462,300,,405.0,700,16:00:00,21.0,,,17:00:00,100,18:30:00,101.0,0.2,19:30:00,103.0,20:30:00,105.0,0.2,200,20:30-21:00,50.0,10.0,5.0,21:00:00,70,21:30:00,77.0,21:30-22:30,300.0,3.5,3.5,22:30-2:00,2:00:00,60,8:00:00,40.0,8:20-10:10,10:30-11:30,,800.0,0.15,400
sample_474,300,,405.0,700,12:00:00,32.0,,,13:30:00,100,14:30:00,102.0,0.2,15:30:00,103.0,16:30:00,104.0,0.2,200,16:30-17:30,30.0,9.0,5.0,17:30:00,70,18:00:00,78.0,2:30-3:30,300.0,3.5,3.5,3:30-4:30,4:30:00,60,6:00:00,40.0,6:00-7:30,8:00-9:30,,800.0,0.15,400
sample_48,300,,405.0,700,7:00:00,24.0,,,8:00:00,100,9:00:00,101.0,0.2,10:00:00,101.0,11:00:00,102.0,0.2,300,12:00-12:30,50.0,10.0,5.0,12:30:00,70,13:00:00,78.0,18:00-19:00,300.0,3.5,3.5,19:00-20:30,20:00:00,60,23:00:00,40.0,0:30-2:30,3:00-4:30,,800.0,0.15,420
sample_49,300,,405.0,700,22:00:00,20.0,,,23:00:00,100,0:00:00,106.0,0.2,1:00:00,106.0,2:00:00,107.0,0.2,300,2:20-2:50,50.0,9.0,5.0,3:10:00,70,3:40:00,77.0,3:40-5:00,350.0,3.5,3.5,5:00-6:00,6:00:00,67,7:30:00,45.0,7:30-9:00,9:30-11:00,,800.0,0.15,400
sample_502,300,,405.0,700,11:00:00,24.0,,,12:30:00,100,13:30:00,101.0,0.2,14:30:00,103.0,15:30:00,103.0,0.2,300,16:00-16:30,50.0,10.0,5.0,17:00:00,70,17:30:00,78.0,5:30-6:30,340.0,3.5,3.5,6:30-8:00,8:00:00,65,10:30:00,45.0,12:30-14:00,14:30-16:00,,800.0,0.15,440
sample_513,300,,405.0,700,22:30:00,21.0,,,0:00:00,100,1:00:00,102.0,0.2,2:00:00,104.0,3:00:00,105.0,0.2,300,5:30-6:00,50.0,9.0,5.0,6:30:00,70,7:00:00,78.0,15:30-16:30,320.0,3.5,3.5,16:30-17:30,17:30:00,65,22:00:00,45.0,22:00-23:30,0:30-2:00,,800.0,0.15,420
